loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,loan_status,purpose,dti
5000, 36 months,10.72,9 years,RENT,48000.0,Current,moving,22.94
16000, 60 months,14.47,< 1 year,MORTGAGE,120000.0,Current,credit_card,25.01
8400, 36 months,10.33,,RENT,16092.0,Current,credit_card,35.65
10500, 36 months,8.81,10+ years,MORTGAGE,105000.0,Current,debt_consolidation,38.48
30000, 60 months,8.81,10+ years,MORTGAGE,55000.0,Current,debt_consolidation,15.21
10000, 60 months,20.89,10+ years,MORTGAGE,40816.3,Current,home_improvement,21.08
2600, 36 months,12.98,10+ years,MORTGAGE,53000.0,Current,home_improvement,29.89
40000, 60 months,10.72,5 years,RENT,68159.0,Current,debt_consolidation,4.4
5800, 36 months,19.92,2 years,RENT,24000.0,Current,debt_consolidation,31.1
4550, 36 months,20.89,8 years,MORTGAGE,52340.0,Current,debt_consolidation,37.42
40000, 60 months,10.33,10+ years,MORTGAGE,1123100.0,Current,debt_consolidation,8.76
12000, 60 months,10.72,10+ years,MORTGAGE,100000.0,Current,credit_card,19.98
1800, 36 months,13.56,,MORTGAGE,54446.0,Fully Paid,home_improvement,37.89
19000, 36 months,15.02,2 years,MORTGAGE,85500.0,Current,credit_card,20.95
25000, 60 months,10.33,3 years,MORTGAGE,80000.0,Current,debt_consolidation,1.58
36000, 60 months,10.72,5 years,MORTGAGE,75000.0,Current,debt_consolidation,15.79
15000, 60 months,19.92,3 years,MORTGAGE,74200.0,Current,debt_consolidation,26.83
18000, 36 months,11.8,2 years,MORTGAGE,88000.0,Current,other,4.62
19200, 36 months,10.72,5 years,MORTGAGE,80000.0,Current,debt_consolidation,13.89
6600, 36 months,6.46,2 years,MORTGAGE,53000.0,Current,debt_consolidation,13.5
7000, 36 months,14.47,,RENT,104000.0,Current,small_business,20.62
10000, 36 months,11.8,9 years,RENT,66504.0,Current,debt_consolidation,7.25
40000, 60 months,8.81,5 years,MORTGAGE,166250.0,Current,debt_consolidation,32.61
33500, 36 months,10.33,2 years,MORTGAGE,67548.0,Current,debt_consolidation,18.26
14000, 60 months,18.94,2 years,RENT,50000.0,Current,credit_card,3.43
16000, 60 months,8.19,10+ years,OWN,85000.0,Current,debt_consolidation,9.71
16000, 60 months,13.56,10+ years,MORTGAGE,103961.0,Current,credit_card,16.18
14775, 60 months,27.27,7 years,MORTGAGE,23242.0,Current,debt_consolidation,19.21
24675, 60 months,11.8,10+ years,MORTGAGE,156083.0,Current,debt_consolidation,21.03
11000, 36 months,11.8,3 years,RENT,42000.0,Current,credit_card,6.34
32000, 36 months,10.72,< 1 year,RENT,256000.0,Current,debt_consolidation,24.76
25000, 36 months,10.72,10+ years,MORTGAGE,85000.0,Current,debt_consolidation,33.12
35000, 60 months,17.97,1 year,MORTGAGE,128000.0,Current,home_improvement,11.3
9100, 36 months,15.02,7 years,MORTGAGE,30000.0,Current,debt_consolidation,33.68
32000, 60 months,10.33,< 1 year,MORTGAGE,275000.0,Current,debt_consolidation,6.41
12625, 36 months,23.4,< 1 year,MORTGAGE,50000.0,Current,debt_consolidation,25.18
7000, 36 months,14.47,6 years,OWN,100000.0,Current,credit_card,14.52
6000, 36 months,8.19,10+ years,RENT,42000.0,Current,debt_consolidation,14.69
3500, 36 months,16.91,10+ years,RENT,63823.0,Current,debt_consolidation,9.46
30000, 36 months,11.31,,MORTGAGE,0.0,Current,debt_consolidation,
18000, 36 months,12.98,10+ years,MORTGAGE,300000.0,Current,home_improvement,8.14
20000, 60 months,14.47,6 years,RENT,80000.0,Current,credit_card,32.85
16000, 60 months,24.37,7 years,RENT,47000.0,Current,debt_consolidation,13.15
10000, 36 months,23.4,7 years,RENT,145000.0,Current,other,10.89
12000, 36 months,8.19,7 years,RENT,60000.0,Current,credit_card,12.78
5950, 36 months,11.31,10+ years,MORTGAGE,49500.0,Current,credit_card,25.26
20000, 60 months,15.02,2 years,MORTGAGE,300000.0,Current,debt_consolidation,22.61
20000, 36 months,14.47,4 years,MORTGAGE,30000.0,Current,debt_consolidation,38.24
10000, 36 months,10.72,3 years,RENT,40000.0,Current,debt_consolidation,32.28
3000, 36 months,20.89,10+ years,RENT,42000.0,Current,other,6.11
35000, 60 months,8.19,< 1 year,OWN,224000.0,Current,debt_consolidation,10.7
20000, 60 months,16.14,2 years,RENT,53432.0,Current,debt_consolidation,31.0
10000, 36 months,7.02,< 1 year,RENT,84000.0,Current,house,6.99
5000, 36 months,6.46,< 1 year,OWN,73000.0,Current,credit_card,3.37
10000, 36 months,10.72,2 years,MORTGAGE,70000.0,Current,home_improvement,19.72
11000, 36 months,16.91,1 year,RENT,50000.0,Current,credit_card,21.53
5000, 36 months,13.56,< 1 year,RENT,39000.0,Current,debt_consolidation,15.26
2800, 36 months,20.89,,OWN,76000.0,Current,vacation,8.73
3000, 36 months,7.56,4 years,MORTGAGE,58000.0,Current,other,24.79
3200, 36 months,8.19,8 years,MORTGAGE,54000.0,Current,other,19.49
36000, 60 months,11.8,2 years,OWN,59796.0,Current,vacation,0.5
28000, 36 months,6.46,5 years,MORTGAGE,150000.0,Current,credit_card,14.49
12000, 36 months,13.56,2 years,RENT,65000.0,Current,credit_card,31.68
15000, 60 months,11.8,10+ years,MORTGAGE,60000.0,Current,debt_consolidation,20.14
20000, 60 months,13.56,10+ years,MORTGAGE,100100.0,Current,credit_card,25.92
15000, 36 months,7.56,10+ years,MORTGAGE,56400.0,Current,home_improvement,38.28
1500, 36 months,8.19,10+ years,RENT,65000.0,Current,credit_card,17.56
8000, 36 months,16.91,10+ years,RENT,40000.0,Current,debt_consolidation,34.74
30000, 60 months,13.56,< 1 year,RENT,90000.0,Current,small_business,13.49
19000, 60 months,17.97,5 years,MORTGAGE,75000.0,Current,debt_consolidation,17.65
5000, 36 months,11.8,2 years,OWN,25857.0,Current,debt_consolidation,4.78
3500, 36 months,16.91,,RENT,10236.0,Current,major_purchase,7.74
10000, 60 months,8.19,,ANY,28000.0,Current,credit_card,10.89
15000, 36 months,18.94,5 years,RENT,90000.0,Current,debt_consolidation,29.06
6000, 36 months,16.14,10+ years,RENT,90000.0,Current,home_improvement,10.28
29600, 60 months,11.8,< 1 year,RENT,98700.0,Current,credit_card,27.93
5000, 36 months,12.98,3 years,MORTGAGE,110000.0,Current,other,27.94
5000, 36 months,20.89,6 years,MORTGAGE,45000.0,Current,debt_consolidation,16.0
30000, 36 months,8.81,10+ years,OWN,120000.0,Current,debt_consolidation,15.06
5000, 36 months,13.56,,RENT,51000.0,Fully Paid,vacation,28.19
6000, 36 months,13.56,1 year,RENT,49000.0,Current,other,0.59
35000, 60 months,22.35,10+ years,RENT,100000.0,Current,credit_card,28.96
10000, 36 months,8.19,10+ years,RENT,110000.0,Current,debt_consolidation,18.32
20000, 36 months,10.33,10+ years,RENT,50000.0,Current,debt_consolidation,22.16
10000, 60 months,20.89,,MORTGAGE,35000.0,Current,debt_consolidation,17.7
16000, 60 months,11.8,10+ years,MORTGAGE,65000.0,Current,debt_consolidation,6.63
10000, 36 months,18.94,2 years,RENT,60000.0,Current,credit_card,21.16
15000, 60 months,11.31,3 years,MORTGAGE,60000.0,Current,credit_card,32.3
35000, 60 months,16.14,10+ years,MORTGAGE,150000.0,Current,debt_consolidation,17.3
5000, 36 months,18.94,10+ years,RENT,181000.0,Current,debt_consolidation,1.53
12000, 36 months,10.72,10+ years,RENT,181000.0,Current,other,9.03
3000, 36 months,12.98,,MORTGAGE,16000.0,Current,major_purchase,41.64
2500, 36 months,16.14,,RENT,12156.0,Current,other,10.66
15000, 60 months,20.89,6 years,MORTGAGE,75000.0,Current,debt_consolidation,8.53
20000, 36 months,6.46,10+ years,MORTGAGE,50000.0,Current,credit_card,31.78
15000, 36 months,11.8,4 years,OWN,170000.0,Current,debt_consolidation,6.18
15000, 36 months,16.91,< 1 year,MORTGAGE,75000.0,Current,debt_consolidation,9.14
13000, 60 months,19.92,7 years,OWN,45000.0,Current,other,1.79
20000, 60 months,17.97,3 years,MORTGAGE,165000.0,Current,debt_consolidation,12.39
17000, 60 months,12.98,10+ years,MORTGAGE,135000.0,Current,debt_consolidation,26.11
20000, 36 months,14.47,< 1 year,RENT,90000.0,Current,small_business,26.85
4800, 36 months,12.98,,RENT,30000.0,Current,credit_card,33.4
10000, 60 months,10.72,,OWN,35000.0,Current,debt_consolidation,1.1
11000, 36 months,18.94,5 years,RENT,36000.0,Current,debt_consolidation,38.13
5000, 36 months,8.19,6 years,RENT,49000.0,Current,debt_consolidation,14.72
28000, 60 months,18.94,10+ years,MORTGAGE,105000.0,Current,debt_consolidation,16.75
25000, 60 months,20.89,5 years,RENT,85000.0,Current,credit_card,27.05
10000, 36 months,14.47,< 1 year,OWN,40000.0,Current,small_business,0.75
25000, 60 months,13.56,,MORTGAGE,100000.0,Current,debt_consolidation,20.75
8000, 36 months,7.56,< 1 year,OWN,28800.0,Fully Paid,debt_consolidation,11.92
8000, 36 months,7.02,8 years,RENT,52000.0,Current,credit_card,17.68
25000, 60 months,13.56,1 year,RENT,65000.0,Current,credit_card,12.52
4000, 36 months,18.94,2 years,MORTGAGE,175000.0,Fully Paid,credit_card,18.78
10000, 36 months,7.56,10+ years,MORTGAGE,130000.0,Current,other,29.77
20000, 36 months,14.47,9 years,MORTGAGE,100000.0,Current,debt_consolidation,29.35
19000, 36 months,16.91,3 years,MORTGAGE,55000.0,Current,debt_consolidation,33.93
12000, 36 months,7.56,2 years,RENT,75000.0,Current,debt_consolidation,12.45
20000, 36 months,18.94,10+ years,RENT,58000.0,Current,other,25.31
20000, 60 months,8.19,10+ years,MORTGAGE,112000.0,Current,debt_consolidation,16.55
40000, 36 months,25.34,,MORTGAGE,0.0,Current,debt_consolidation,
28800, 60 months,20.89,,MORTGAGE,0.0,Current,debt_consolidation,
3000, 36 months,8.81,8 years,OWN,38000.0,Current,home_improvement,27.92
10000, 36 months,6.46,5 years,MORTGAGE,80000.0,Current,credit_card,17.81
28000, 36 months,7.02,< 1 year,MORTGAGE,275000.0,Current,credit_card,14.27
16000, 36 months,7.02,10+ years,MORTGAGE,125000.0,Current,home_improvement,12.16
40000, 60 months,16.14,10+ years,MORTGAGE,80000.0,Current,debt_consolidation,29.07
2400, 36 months,8.19,1 year,RENT,45000.0,Current,credit_card,19.57
32000, 36 months,11.8,,MORTGAGE,370000.0,Current,debt_consolidation,13.57
15000, 36 months,12.98,,OWN,138000.0,Current,car,4.81
14000, 36 months,7.56,1 year,RENT,100000.0,Current,debt_consolidation,3.78
15000, 36 months,8.19,10+ years,MORTGAGE,185000.0,Current,medical,4.97
20000, 60 months,22.35,3 years,OWN,61000.0,Current,debt_consolidation,24.41
10000, 36 months,8.19,1 year,RENT,27500.0,Current,debt_consolidation,22.13
35000, 60 months,11.31,10+ years,RENT,72000.0,Current,debt_consolidation,34.37
40000, 60 months,15.02,10+ years,MORTGAGE,205000.0,Current,home_improvement,17.41
19000, 36 months,16.14,5 years,RENT,65000.0,Current,debt_consolidation,10.58
20000, 60 months,24.37,< 1 year,MORTGAGE,100000.0,Current,home_improvement,5.18
22000, 36 months,23.4,,MORTGAGE,15000.0,Current,credit_card,73.04
30000, 36 months,6.46,< 1 year,OWN,110000.0,Current,credit_card,13.04
37000, 60 months,8.19,6 years,MORTGAGE,150000.0,Current,debt_consolidation,11.72
13000, 36 months,15.02,4 years,RENT,52000.0,Current,credit_card,21.83
5000, 36 months,17.97,2 years,RENT,23000.0,Current,credit_card,34.03
8000, 36 months,11.31,7 years,MORTGAGE,90000.0,Current,credit_card,24.61
10000, 36 months,16.14,10+ years,MORTGAGE,82500.0,In Grace Period,home_improvement,16.33
10000, 36 months,24.37,10+ years,MORTGAGE,206000.0,Current,other,14.24
20000, 36 months,7.56,10+ years,MORTGAGE,65000.0,Current,debt_consolidation,19.39
12000, 36 months,11.8,< 1 year,RENT,78000.0,Current,credit_card,13.62
36000, 60 months,16.14,10+ years,RENT,66000.0,Current,other,10.69
7500, 36 months,16.91,< 1 year,MORTGAGE,210000.0,Current,other,3.34
25000, 60 months,16.14,10+ years,OWN,160000.0,Current,debt_consolidation,10.07
40000, 36 months,8.19,10+ years,MORTGAGE,140000.0,Current,debt_consolidation,26.43
12000, 36 months,8.19,,OWN,45000.0,Current,debt_consolidation,17.55
12000, 60 months,14.47,1 year,MORTGAGE,52000.0,Current,debt_consolidation,27.56
30000, 60 months,12.98,,RENT,15000.0,Current,home_improvement,41.2
17000, 36 months,11.31,3 years,ANY,45000.0,Current,debt_consolidation,20.83
9000, 36 months,13.56,10+ years,RENT,51000.0,Current,credit_card,20.38
25000, 36 months,23.4,1 year,MORTGAGE,101000.0,Current,debt_consolidation,25.7
36000, 60 months,8.19,< 1 year,MORTGAGE,79992.0,Current,major_purchase,7.01
14000, 36 months,6.46,1 year,RENT,65000.0,Current,credit_card,8.12
1000, 36 months,25.34,10+ years,MORTGAGE,45996.0,Fully Paid,other,6.97
12150, 60 months,11.8,3 years,RENT,50000.0,Current,credit_card,33.73
40000, 60 months,12.98,10+ years,RENT,113000.0,Current,debt_consolidation,4.03
40000, 36 months,6.46,10+ years,MORTGAGE,96000.0,Current,debt_consolidation,16.76
39000, 36 months,6.46,5 years,MORTGAGE,100000.0,Current,debt_consolidation,18.85
10000, 36 months,13.56,10+ years,MORTGAGE,60000.0,Fully Paid,house,24.22
32000, 60 months,22.35,9 years,MORTGAGE,88000.0,Current,debt_consolidation,28.23
40000, 60 months,13.56,10+ years,MORTGAGE,60000.0,Current,debt_consolidation,79.58
30000, 60 months,10.33,10+ years,MORTGAGE,85000.0,Current,debt_consolidation,23.0
11000, 36 months,8.19,,RENT,52000.0,Current,debt_consolidation,18.49
23000, 60 months,17.97,2 years,MORTGAGE,90000.0,Current,debt_consolidation,8.95
16000, 60 months,10.72,10+ years,MORTGAGE,88400.0,Current,credit_card,16.48
10000, 36 months,11.31,10+ years,MORTGAGE,80000.0,Current,home_improvement,6.9
20000, 36 months,19.92,,MORTGAGE,36000.0,Current,debt_consolidation,30.6
15000, 36 months,17.97,3 years,MORTGAGE,45000.0,Current,debt_consolidation,32.93
3200, 36 months,13.56,< 1 year,MORTGAGE,56000.0,Current,vacation,11.14
10000, 36 months,11.31,6 years,RENT,84000.0,Current,debt_consolidation,23.23
14500, 36 months,10.33,5 years,RENT,83000.0,Current,debt_consolidation,14.92
35000, 60 months,17.97,10+ years,OWN,72000.0,Current,debt_consolidation,22.63
4800, 36 months,7.56,4 years,MORTGAGE,52000.0,Current,credit_card,2.98
13000, 36 months,17.97,3 years,RENT,70000.0,Current,car,22.44
10000, 36 months,8.81,3 years,MORTGAGE,68000.0,Current,credit_card,24.0
26000, 36 months,16.14,2 years,MORTGAGE,103000.0,Current,credit_card,13.98
20000, 60 months,11.8,2 years,MORTGAGE,150000.0,Current,debt_consolidation,15.79
20000, 36 months,22.35,< 1 year,MORTGAGE,180000.0,Current,debt_consolidation,17.45
35000, 36 months,7.02,4 years,MORTGAGE,85000.0,Current,other,20.46
16000, 36 months,12.98,1 year,RENT,198000.0,Current,debt_consolidation,26.04
15000, 36 months,17.97,,OWN,65000.0,Current,debt_consolidation,26.57
6000, 36 months,7.02,10+ years,MORTGAGE,38000.0,Current,credit_card,17.25
5000, 36 months,8.19,7 years,OWN,30000.0,Current,debt_consolidation,20.24
1000, 36 months,23.4,< 1 year,RENT,60000.0,Current,credit_card,27.56
12000, 36 months,7.02,,RENT,54000.0,Current,debt_consolidation,6.22
34000, 60 months,10.72,10+ years,MORTGAGE,220000.0,Current,credit_card,13.21
2200, 36 months,8.81,3 years,MORTGAGE,35000.0,Current,home_improvement,14.03
6400, 36 months,17.97,6 years,MORTGAGE,65000.0,Current,debt_consolidation,27.46
40000, 60 months,8.19,10+ years,RENT,110000.0,Current,debt_consolidation,15.16
9000, 36 months,16.14,,RENT,28980.0,Current,debt_consolidation,13.95
14400, 60 months,19.92,,RENT,54200.0,Current,debt_consolidation,19.64
21600, 36 months,12.98,10+ years,MORTGAGE,110000.0,Current,debt_consolidation,22.9
16225, 60 months,11.8,10+ years,MORTGAGE,66428.0,Current,debt_consolidation,29.0
18000, 60 months,13.56,1 year,RENT,85000.0,Current,debt_consolidation,8.26
40000, 36 months,8.19,,MORTGAGE,75000.0,Current,credit_card,13.36
21000, 60 months,17.97,10+ years,RENT,52000.0,Current,debt_consolidation,9.03
7000, 36 months,12.98,5 years,RENT,36000.0,Current,debt_consolidation,23.37
12000, 60 months,11.8,5 years,RENT,44000.0,Current,debt_consolidation,15.14
5000, 36 months,16.14,4 years,RENT,45000.0,Current,debt_consolidation,15.87
16500, 60 months,16.14,2 years,RENT,80000.0,Current,debt_consolidation,12.23
6000, 36 months,7.56,10+ years,MORTGAGE,210000.0,Current,credit_card,20.15
12000, 36 months,8.19,< 1 year,MORTGAGE,80000.0,Current,debt_consolidation,13.04
6000, 36 months,14.47,10+ years,MORTGAGE,126000.0,Current,home_improvement,25.4
11000, 60 months,12.98,2 years,RENT,60000.0,Current,other,21.82
18000, 36 months,17.97,,OWN,50000.0,Current,debt_consolidation,13.75
3500, 36 months,10.72,10+ years,MORTGAGE,65000.0,Current,vacation,33.47
15000, 36 months,15.02,5 years,MORTGAGE,48000.0,Current,debt_consolidation,8.53
12000, 60 months,24.37,< 1 year,RENT,45000.0,Current,debt_consolidation,27.81
8250, 36 months,11.31,< 1 year,RENT,82000.0,Current,debt_consolidation,19.03
5000, 36 months,14.47,4 years,MORTGAGE,35000.0,Current,debt_consolidation,24.76
35000, 36 months,16.91,6 years,RENT,100000.0,Current,debt_consolidation,9.91
5000, 36 months,10.72,10+ years,MORTGAGE,103400.0,Current,home_improvement,22.79
5000, 36 months,16.14,,OWN,20440.84,Current,medical,3.52
4800, 36 months,7.56,10+ years,MORTGAGE,77000.0,Current,other,16.9
28000, 36 months,10.72,6 years,RENT,95000.0,Current,debt_consolidation,11.95
7000, 36 months,7.02,1 year,RENT,120000.0,Current,debt_consolidation,7.98
20000, 36 months,23.4,,OWN,60000.0,Current,debt_consolidation,30.79
20000, 36 months,8.81,10+ years,MORTGAGE,70000.0,Current,credit_card,14.5
11000, 60 months,8.19,5 years,RENT,40000.0,Current,credit_card,18.81
15000, 36 months,7.02,4 years,MORTGAGE,125000.0,Current,home_improvement,7.85
14400, 60 months,18.94,10+ years,OWN,52000.0,Current,credit_card,17.91
25000, 36 months,8.81,2 years,RENT,45000.0,Current,credit_card,15.07
7000, 36 months,7.56,,MORTGAGE,0.0,Current,other,
15000, 36 months,8.81,< 1 year,RENT,27000.0,Current,credit_card,69.87
21000, 60 months,13.56,10+ years,MORTGAGE,87600.0,Current,credit_card,33.03
10000, 36 months,14.47,< 1 year,MORTGAGE,192000.0,Current,debt_consolidation,9.28
8000, 36 months,7.02,10+ years,MORTGAGE,75000.0,Current,debt_consolidation,11.62
10400, 60 months,16.91,2 years,MORTGAGE,32500.0,Current,credit_card,15.51
9000, 36 months,8.81,1 year,RENT,50000.0,Current,credit_card,7.51
1000, 36 months,24.37,5 years,OWN,60000.0,Current,other,5.5
7000, 36 months,7.56,5 years,MORTGAGE,52000.0,Current,home_improvement,33.42
20000, 60 months,26.31,< 1 year,MORTGAGE,133000.0,Current,debt_consolidation,10.7
5000, 36 months,10.72,< 1 year,RENT,37000.0,Current,credit_card,15.6
30000, 36 months,11.31,10+ years,MORTGAGE,120000.0,Current,debt_consolidation,27.95
13000, 36 months,8.19,< 1 year,MORTGAGE,50000.0,Current,credit_card,36.99
6000, 36 months,7.02,1 year,RENT,31000.0,Current,debt_consolidation,28.57
5000, 36 months,7.02,,MORTGAGE,82922.0,Current,house,26.89
10000, 36 months,10.72,,MORTGAGE,45000.0,Current,debt_consolidation,20.0
15000, 60 months,26.31,3 years,MORTGAGE,97000.0,Current,debt_consolidation,10.47
10000, 60 months,10.33,10+ years,MORTGAGE,70000.0,Current,credit_card,26.74
28000, 36 months,6.46,6 years,MORTGAGE,100000.0,Current,credit_card,12.8
20000, 36 months,7.02,< 1 year,OWN,190000.0,Current,credit_card,4.01
32000, 36 months,8.81,< 1 year,OWN,30000.0,Current,home_improvement,79.4
34850, 36 months,16.91,2 years,OWN,60000.0,Current,debt_consolidation,32.95
29775, 60 months,16.91,10+ years,OWN,41760.0,Current,debt_consolidation,37.27
10000, 60 months,12.98,2 years,MORTGAGE,90000.0,Current,debt_consolidation,18.37
5000, 36 months,23.4,10+ years,RENT,200000.0,Current,debt_consolidation,12.19
23425, 36 months,13.56,8 years,RENT,170000.0,Current,debt_consolidation,21.69
